%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 10
% vectors count = 3000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute class {0, 1}
@data
523.90283,-78.30371,870.9347,259.3706,566.73486,199.33655,-293.0982,-743.2666,696.0746,942.2726,0
335.62476,-276.32336,541.04675,-679.3941,-512.0326,-544.7174,881.57446,705.6305,-883.94653,414.69922,0
-878.4912,-64.22601,500.30005,-645.54236,-521.5649,525.9751,-382.40686,-621.91327,-942.302,-681.3916,0
228.18384,-105.770996,-51.111145,997.88916,-859.15985,-379.45068,-983.75604,876.02405,-319.75964,562.2999,1
-849.89575,-591.79944,507.54822,220.48694,404.7904,4.8345337,-365.43646,677.15894,668.95056,883.3237,1
-276.2072,660.41943,-702.35913,-62.113953,581.2416,209.33984,-518.89734,904.88574,125.67859,-860.9696,1
33.40161,-537.6193,57.57898,148.70288,754.8002,-673.5478,952.9042,-879.36176,-445.06573,893.2063,0
-428.66852,925.5491,119.571655,524.1638,795.4962,879.9064,61.930176,-815.91595,-192.7331,-106.62128,0
-779.7626,814.09705,859.0233,-700.3948,46.419434,-440.65558,-687.63824,-618.88965,876.5029,769.1599,0
-506.39453,-320.7619,281.52722,-450.85333,354.95032,-677.43274,668.45593,568.33765,-67.97046,-187.65582,0
-166.2102,-189.04675,153.13489,971.04944,268.27917,-988.90137,-317.71698,-909.7088,-330.6582,620.0708,0
167.77173,706.7997,338.49133,-670.22577,519.82007,-109.631226,-75.71112,-587.92834,655.3447,-554.8219,0
-682.9712,-567.27515,524.8711,-994.00323,-590.4228,-740.0923,176.03918,-346.64258,909.4812,711.1044,0
110.108765,-623.1394,420.6725,668.52893,252.32849,483.35095,-391.2082,42.036255,483.98303,876.7849,1
422.36108,-430.18097,-126.61456,29.185669,62.737793,121.01245,-504.96225,-582.8397,678.9856,900.662,1
-959.368,216.0343,609.4995,-243.67072,302.52112,123.732544,400.4276,-353.0504,-950.2612,329.1172,0
-198.36603,258.37122,818.6024,844.57056,-525.85004,-263.65472,-295.6129,-309.81274,-761.2349,556.5564,0
367.5078,747.022,-646.3884,-337.38586,157.10681,489.4109,529.30005,176.7555,506.88782,-738.52844,1
173.36572,224.33337,572.5012,280.4558,701.4888,-288.00317,-543.27185,-870.2865,661.15625,260.79553,0
308.1726,146.60132,884.13464,919.26965,81.1178,-184.25006,-82.676025,767.9153,808.6603,-954.3209,1
-422.7268,-924.7604,-131.81458,36.829834,631.8329,276.95557,-92.29645,-658.33826,333.1272,723.6863,0
-146.48279,672.5388,-190.76666,878.88196,734.14343,-969.292,167.65344,447.47876,-67.630554,-190.24701,0
-428.12823,777.1594,916.7726,669.479,-477.00684,797.89795,505.9862,181.271,-888.3418,-248.19415,0
283.45044,-486.46283,-898.8625,14.121277,907.33716,-244.06653,-639.2915,417.5105,-250.20856,-126.35901,1
-610.8779,665.681,-448.41345,738.0454,451.1692,658.6338,592.74194,-802.252,-803.9388,850.7075,0
-743.3945,733.9127,534.54004,-876.1005,-195.64264,-113.46295,22.337463,82.77283,-321.15826,343.30493,0
-969.1932,163.59106,-278.90863,-649.7344,-418.74573,499.14417,-690.14294,-66.34265,-122.3053,-907.9342,1
623.9114,-685.2297,293.46973,523.261,-21.1521,854.8262,850.35767,-841.60095,-495.44968,-115.57251,0
-925.481,614.2495,-693.54193,852.20593,-478.1859,107.97034,693.20984,369.8828,-764.2585,-763.7159,1
-944.80096,-63.97516,934.44226,717.80505,543.02576,-611.6352,-181.07733,-319.3885,-178.21106,-535.371,0
552.8479,188.48242,866.60815,-755.6066,184.96521,873.047,-983.2769,-300.4308,568.41614,-224.57544,1
319.9701,98.69641,176.90063,-200.24176,-423.61224,-409.69952,125.86096,542.3772,-570.84375,-66.8526,0
677.5537,-315.85333,-646.9684,-953.6902,542.0834,-380.1043,-545.11633,819.53503,-117.82654,547.6405,1
-372.09485,454.4823,-912.34705,-148.35217,-209.49164,499.97937,-893.6577,-712.78827,-307.1183,699.51953,1
-598.77765,211.34705,-911.37054,786.8059,449.4756,902.42773,945.8729,-554.77826,-892.80963,873.1282,0
-188.35669,789.6886,-865.77527,-995.14594,445.34998,-65.55292,-293.07617,-681.8228,401.56067,-522.12134,1
-157.90338,242.61548,369.2843,-934.4397,313.85144,360.42944,-235.60132,585.3259,865.6006,-227.06708,1
323.81946,3.1825562,-697.25745,-525.85333,-735.5392,-633.4892,397.2362,-584.5543,-53.012756,-918.94385,0
443.4829,-693.81213,-76.18317,-789.20544,-224.36432,619.13184,-247.22052,-745.1643,589.6599,-244.21667,1
-977.70416,623.10425,-990.83026,875.64026,660.8899,862.6183,492.2699,504.62708,793.3037,-421.2379,1
397.3346,711.8469,-842.5636,951.0266,808.8601,-619.90063,410.7793,760.2738,570.2274,894.4459,1
-468.02167,924.65405,-121.582214,434.43042,962.6,-316.11377,-233.57373,-20.610046,-863.8611,776.6892,0
332.3186,122.62085,-394.25,223.72913,-330.41406,838.9922,-890.85223,658.5276,111.64734,461.92737,1
-401.43542,541.3517,-375.9386,-700.4988,-484.38568,-953.81354,-38.796875,555.73047,-594.63885,928.4679,0
-450.12732,521.96216,340.8452,-738.6671,-29.498657,364.5924,568.771,-429.27905,377.323,-740.8231,0
289.0182,604.73914,232.0863,-892.67786,545.08374,740.2827,-678.41797,621.5748,-170.47504,859.97766,1
-812.53564,-825.1444,-802.0837,425.09644,-182.45111,484.80798,-563.20435,-574.8336,-269.02728,939.76794,1
145.52087,902.57947,435.30432,-828.11884,468.91687,830.5803,-358.10504,344.22632,657.04175,265.59546,1
-403.53278,542.63196,630.35657,899.9385,-584.8638,-350.8012,293.03564,-591.4907,-588.2329,-876.62866,0
464.10718,313.17993,-939.22974,227.72961,985.5669,-518.86145,460.14392,409.4972,-181.4386,828.5431,1
-57.228577,785.09546,-246.80957,-681.58813,-170.31024,-26.104492,-265.56934,-78.24255,227.24316,888.6537,1
-253.86456,853.5487,-759.25684,-486.0611,-302.97894,100.16345,-989.54315,190.19446,-182.99976,-977.4281,1
571.4496,469.89697,699.17737,-350.42914,697.01184,223.61218,-687.7256,-832.03516,606.1002,347.56934,0
-939.79114,71.668945,-301.56915,160.70483,-720.0032,-550.7119,-673.43896,-622.0432,446.10962,-30.198303,1
22.501953,407.91724,-211.13501,268.5658,567.1063,-353.22144,36.3844,-359.08154,823.68005,426.83813,1
-445.89355,-781.7454,352.9668,-673.3472,-717.2064,-868.4851,-515.1388,-338.73474,565.42615,559.609,0
742.907,-855.25085,205.33044,-984.62445,300.8402,953.6504,912.3402,739.2544,-503.8577,718.729,0
670.74146,-349.0697,-666.2334,333.73584,-497.7889,-48.21991,383.91138,893.7826,598.90283,-823.9624,1
510.90942,-437.80292,866.2954,256.16614,-533.98816,713.579,-457.6327,998.00757,535.04407,312.10217,1
749.11584,-746.1448,-847.3838,157.93835,584.39136,36.67578,677.7742,-628.99927,-323.52808,836.2827,0
371.67786,280.04126,0.75579834,-521.6571,26.10022,746.4558,197.40039,-990.3231,-337.75977,875.98596,0
630.6947,298.3888,-747.4522,-942.1698,-4.6014404,-695.0572,513.9623,319.5072,-597.7584,310.37866,0
479.16772,-902.8589,-435.77747,780.4409,773.1719,694.6687,-42.692627,-0.5317383,-694.27893,941.7932,1
-356.42657,125.47449,435.76062,-140.65863,-178.19672,897.9254,-427.63855,502.00525,109.98364,-127.70325,1
647.23035,572.28064,66.11853,760.5769,-72.87402,-114.25903,518.2163,-775.5482,-769.79175,-683.3856,0
-98.73132,297.99573,-231.4508,463.95813,988.48816,509.26013,559.7373,-47.44458,-843.976,725.23926,0
633.7112,18.98584,634.83325,762.2634,106.65991,-167.85138,80.332886,-116.04779,-397.96716,-141.15338,0
-770.08624,451.43823,469.40295,508.8683,420.35083,-804.3543,-214.86932,280.3307,301.5951,-151.00592,0
214.48047,-325.1244,210.38892,203.96631,-526.9564,-736.35974,356.59583,58.56665,-653.9767,-541.2499,0
-772.90643,-36.233276,7.1445923,-218.58862,-573.47406,205.61853,-275.3501,716.5071,551.1704,-965.20966,1
950.04895,-395.07007,631.62366,798.86084,-744.0092,-551.2862,181.96423,337.78247,-377.16754,-9.64856,0
957.50684,-229.49231,-830.82135,-23.48285,-849.7919,-369.15796,579.8721,127.73889,-59.75171,203.177,1
205.61658,9.393921,-925.7461,863.823,-908.38055,735.72974,-544.91016,-748.7523,38.337646,-762.5615,1
605.0968,168.60168,-794.37585,684.646,304.10498,264.48865,742.2665,-419.002,705.5065,743.0206,1
-543.88586,-969.14056,-201.87402,621.7709,-364.30103,-269.53033,-791.42346,-613.67883,-207.55054,-654.77747,1
-971.7545,282.67358,-686.6921,-890.9292,-398.9937,-56.122437,-203.23987,-281.61865,-977.7948,564.8003,0
-809.00916,891.39575,-523.57434,-580.9535,761.08154,325.77966,-519.01434,-845.3863,-617.1293,210.57104,0
604.077,-990.0577,694.2987,935.16797,290.90833,-140.39484,230.76294,186.82129,-941.83386,828.9519,0
-170.7865,-760.5697,506.563,109.60803,-693.5801,910.2604,353.1936,-437.1986,700.0453,-602.4592,1
-0.1274414,-284.92944,206.86658,-989.2841,-969.41815,830.9868,-639.31995,666.4623,-529.3915,890.0979,1
-36.85962,-52.594666,641.9066,500.38208,813.97754,506.8004,-986.33136,48.078247,382.74524,-348.7287,1
574.0491,-286.16455,222.45203,-954.97534,-61.569824,377.70398,-853.8646,652.79126,661.5786,890.5686,1
-29.36377,275.06897,-964.5093,707.2008,977.53906,328.07288,-968.32043,456.18896,-850.5565,-117.87421,1
986.10913,664.5773,-289.56372,-603.95105,-873.0656,560.12976,532.8386,71.44409,-890.3409,641.70764,1
568.00146,-700.41797,351.27612,538.3292,617.13135,284.94495,-855.5917,-429.93945,478.82556,-396.70587,1
-715.5782,-621.03955,793.20447,-811.53296,-743.0652,15.884399,748.2278,-959.06854,910.10046,949.027,0
221.9878,-187.5448,-24.506165,602.66455,905.4719,345.0786,-196.61328,239.63403,-516.5058,228.90222,1
242.64734,268.66345,-952.803,-507.9668,-277.54584,-612.25006,569.72473,647.3601,282.4685,-632.64496,1
497.37805,494.6549,550.0597,732.26855,-708.23975,312.82922,477.6344,-881.4313,-895.87427,-624.0007,0
30.071655,662.18604,671.3502,88.341675,-48.28192,-581.84717,-6.35907,-543.4475,244.35498,514.70483,0
387.3097,-894.95197,-948.00555,-486.02863,-898.3655,587.8744,-724.6749,-718.92334,-152.96045,362.6222,1
428.07007,556.04663,-697.47516,-534.53235,999.4828,-622.0028,953.48083,662.7959,-98.34833,-471.3412,0
-543.27277,653.6813,457.24353,-757.6351,-862.1837,758.8364,822.76465,572.2178,-803.65405,455.4641,0
744.3734,-992.7831,-271.7688,103.777466,107.7334,202.71619,769.5823,259.77844,-129.65704,16.653992,1
-774.953,-919.781,654.2384,-563.42126,-235.82916,499.48816,528.91394,-562.4325,-447.46155,94.50659,0
-671.2402,328.71997,-969.84326,852.5315,226.26917,-274.02008,-142.25128,-581.8976,221.72119,931.6218,1
622.3262,819.1946,-288.002,-794.18677,926.6138,158.96204,-634.3532,-816.75543,-917.39746,-691.70557,0
158.25317,517.8955,-212.29144,-754.2721,-388.35645,731.583,-117.27838,365.0863,32.38672,197.01965,1
573.9281,-192.44641,859.5205,203.68115,-652.50385,673.7069,-891.6196,-865.1327,212.4154,832.36926,1
-663.14087,-73.08356,878.98535,966.9662,-437.61615,186.60742,13.049744,486.4027,122.345215,610.3685,0
801.8793,-23.69928,597.6698,-321.01416,725.8053,-22.231628,-391.3224,994.08203,-349.58838,54.700317,0
-455.6776,77.716675,-862.70386,-653.0654,-899.6372,-25.96222,-782.8865,105.42078,878.968,-428.0133,1
776.8174,-933.11536,-758.2887,-789.3545,183.72083,-50.704285,-890.13635,833.8871,-197.80347,-164.21747,1
-529.6545,728.5681,-345.4535,763.4584,-27.345947,-289.41473,-364.23474,-555.0448,-808.4664,515.6919,0
412.63232,724.2887,882.1094,-892.95294,420.7683,105.00586,-131.3393,-370.94446,218.99097,-512.6045,0
85.158325,-182.87585,-131.48285,112.868774,-274.84973,815.5491,-24.749573,-362.55286,460.526,560.81775,1
566.605,242.6195,-746.85156,-844.8052,70.016235,-259.336,410.29236,-14.468079,-681.50793,-257.14807,0
224.28308,-265.17358,729.26074,132.78418,788.681,-110.87164,584.77747,-676.5641,-602.18866,-140.02716,0
691.05273,-924.6848,-686.60767,-577.4045,596.4663,-985.5331,621.4663,-187.23492,-975.0584,-587.11505,0
404.79297,530.14465,-789.45264,-719.77966,-479.6828,663.6749,-583.6929,364.50305,898.27454,-615.45514,1
-921.80707,270.92358,-531.0453,144.89966,735.98645,-418.4538,575.093,-924.4902,195.89258,595.1577,0
42.3136,93.2041,215.49316,-894.72034,957.0033,-691.0507,409.83435,-504.2978,-359.55438,-529.96594,0
48.139038,-643.27264,309.9989,-625.10297,943.8458,811.63306,482.55554,-533.2879,736.3718,-208.29706,0
-697.5283,-858.0724,521.20667,-390.5099,665.6118,-297.47107,-994.3588,-646.18506,263.1023,-664.12415,0
150.64575,866.3229,482.84546,-976.4568,605.1057,358.2572,-516.2052,860.6697,-853.1636,87.429565,0
697.44836,909.90137,815.49304,-60.800842,512.9678,-580.90967,-544.30005,241.60046,966.7855,-0.5092163,1
-15.57428,-306.414,884.5148,191.27124,-145.16852,-103.32074,-887.56903,735.73816,-90.47418,654.1633,1
-772.25507,-171.25073,99.361206,-61.74646,431.34277,-352.6339,-610.3902,-775.46246,203.61938,-478.11987,0
-416.43842,754.28796,743.48706,-732.0797,-235.71277,209.08508,-787.4078,-601.57,-411.48462,268.51306,0
-628.7738,202.8794,-237.72528,-429.4773,-680.6278,-988.8431,686.1542,-294.61987,745.78,352.1609,0
-521.261,47.95105,-660.0858,-827.80615,-630.0171,469.39673,-163.92303,795.83435,-198.0202,-731.8147,1
535.95605,892.046,482.80078,21.65448,-904.69556,350.85547,109.76721,483.18298,-137.5893,-318.9856,1
511.73157,-863.63763,-879.52893,-693.36646,-444.35645,566.3849,212.92834,-29.140015,-679.1229,-579.80444,1
-279.7041,-652.7562,-234.49493,400.77747,608.9387,914.51807,391.9032,477.2766,586.73364,-831.902,1
-735.2272,-708.50726,-222.51105,-678.3223,142.875,602.5967,-734.5486,-205.11414,456.46826,-464.24316,1
-936.81354,-11.962219,-604.3495,-613.3064,620.56714,112.59851,470.5039,-217.0011,-880.4386,176.05237,0
562.14685,-885.604,488.96338,-387.55103,-295.49756,317.93433,-674.8394,-495.022,619.79004,340.448,1
719.4901,-135.50092,376.4569,-100.56671,-630.31476,-991.9655,446.46338,-475.17432,-707.6342,723.8081,0
-90.45618,287.98962,955.4851,-385.50647,-414.73602,-889.4406,-285.90833,-222.08661,469.40222,-905.4016,0
59.721924,814.50586,9.382507,926.8723,383.19263,43.458008,474.19153,83.85925,702.51355,764.4801,1
957.4164,300.4496,-877.9059,-580.22595,397.73926,564.1145,-333.627,-409.17334,-590.56824,757.65027,1
570.4497,-92.76099,-313.90674,-2.5631104,112.25305,149.87744,-725.9177,-299.5274,635.23193,-901.7866,1
107.78845,462.2777,537.5104,-998.2048,857.10315,-60.9115,692.8977,948.37427,-641.8572,101.58887,0
21.101135,856.28503,681.4873,463.7567,738.94116,-663.74243,-762.1056,-810.7693,-798.68024,247.91943,0
229.65991,338.9286,-819.85156,418.81982,-773.50964,947.4796,931.39526,698.8905,677.96216,102.359375,1
-535.1379,290.83313,770.3434,-251.55487,-941.7442,127.001465,-806.24335,-447.9641,246.5741,955.9269,0
106.365234,-167.78809,269.77466,-243.28992,865.46814,-696.2653,276.1538,117.08545,-58.908142,174.51733,0
455.81042,291.0354,835.8707,2.022766,-281.97223,794.41785,805.7112,-363.2224,-471.64594,-397.85773,0
-291.06476,-432.48737,85.621826,-721.98975,-592.6924,-968.72424,-853.9065,698.4153,-199.45233,-636.8149,0
-508.62228,423.67297,-203.36597,-765.67773,288.71143,-774.16705,303.41333,662.5919,406.65833,-200.60248,0
-327.27527,980.2024,126.225464,261.45825,-63.54242,-697.2494,-373.14716,690.3312,644.6621,468.72205,1
128.6864,656.854,149.03552,904.54456,636.99426,470.08777,-229.19092,-580.8353,-138.45654,-310.7611,1
450.26526,-456.56006,-926.79767,-653.7982,195.81897,703.47217,-588.0072,-721.8058,-66.20593,-746.667,1
475.26428,987.54114,-794.2621,-808.5387,-108.381165,-474.26428,-431.6875,246.33997,25.665894,-958.5095,1
521.5084,-59.110718,-39.35742,-162.43823,324.12842,231.34045,470.38452,48.718018,151.19116,365.18018,1
819.0884,383.2909,706.11194,-285.90997,916.75806,-236.66351,-378.78735,-488.37482,610.1826,-846.4991,0
-236.6737,661.71204,-296.25818,386.27368,906.95557,82.86865,-318.7036,371.38232,145.65479,414.38074,1
-960.1357,719.66284,-116.99805,-665.50635,647.74414,516.81934,277.73755,-772.98895,-395.80286,-249.93518,0
-386.65875,-518.48315,-295.2484,720.7081,-779.4695,323.7644,-194.35059,668.3385,-698.1418,746.6095,1
132.90479,787.32947,290.7992,-151.81476,895.8998,833.9669,-776.5897,682.8523,-557.6061,602.58325,1
8.858582,591.77905,-368.721,-308.34546,455.80933,-96.15961,101.362305,-814.0985,-555.12573,-116.15326,0
678.91504,-851.9924,733.0187,853.9487,293.67578,143.64941,-465.9665,525.3844,-537.5469,-583.88965,1
239.87793,751.5709,-348.57806,781.829,430.90283,149.86462,642.66406,-164.19122,-331.32996,338.14563,0
-592.545,635.8967,-526.7185,893.70984,-71.74762,677.5148,-642.15955,565.7793,913.29553,-324.4926,1
825.865,-240.73041,-587.82324,437.344,833.1825,-143.7179,967.7003,941.9983,374.03064,553.11646,1
-871.20325,-368.60175,571.8009,-935.57367,901.21326,876.4242,-61.942932,782.47107,27.156006,597.00696,0
309.1671,-221.75854,862.00964,-904.0427,-621.9077,-607.4303,55.716553,-691.26196,709.5759,89.15735,0
-751.652,-123.536865,-339.8203,-272.21295,-446.1446,-283.0072,-279.68,464.80945,-267.05988,99.06641,1
453.65662,599.3259,645.4364,-383.00433,-570.10815,857.3163,824.55237,918.5187,330.23877,842.28687,1
-170.23041,-444.00775,-249.47406,679.8446,-587.848,911.17957,135.09924,-755.06946,-534.72864,786.4674,1
-254.60425,-215.7279,236.90784,960.4254,600.2594,232.94495,341.13623,773.1975,-79.224976,-927.2386,1
-262.63684,-362.70325,-229.39948,191.52954,32.335327,-738.0534,-696.52185,-123.94165,-786.9136,334.19788,0
312.81067,-191.89062,233.25085,417.62158,-376.10858,-268.67462,752.1184,-90.53937,-722.42175,318.49255,0
765.26245,-960.30164,-575.0925,692.32446,-132.47491,-899.41565,-614.6549,39.28076,453.59497,-637.2706,1
-582.92456,804.7611,-711.631,-536.0337,-594.0679,69.349,-431.25867,-550.2519,900.27905,-120.399536,1
850.41284,98.93237,-297.65106,543.2046,-972.22504,686.3812,-427.7433,-802.8275,931.86633,-86.11676,1
-490.89914,-680.9629,50.859985,383.48096,-455.726,-725.1273,-620.5103,-307.63318,-984.69446,-515.72375,0
468.27563,-3.909912,884.2617,331.27612,370.36682,716.8898,-177.06836,561.4641,373.26562,-33.4458,1
507.73315,579.4739,154.65857,-791.71906,-149.52838,797.2588,316.02466,699.5896,736.79175,-17.553772,1
-875.349,338.41956,-747.63745,417.38037,-265.86444,-322.87677,347.54175,-396.71564,155.40979,74.139404,1
424.4652,230.3114,-185.23041,-779.2844,-573.7849,-816.92725,-337.64667,-389.87793,-334.08313,462.5652,0
-516.0393,-90.621704,-145.67316,79.246216,321.05762,-351.40625,567.6669,-791.6668,-281.73138,-839.3996,0
-256.82916,-802.76825,894.6052,283.63354,-301.98938,376.32568,-125.85828,982.3949,637.9686,48.190186,1
-886.20996,747.91125,-344.56738,-483.38312,230.29248,-595.8214,811.98535,-434.33173,55.491333,-220.33789,0
-940.9283,410.30725,-561.6019,594.29675,470.92236,-186.02539,964.5298,-132.28479,-452.87946,-195.18353,0
77.43933,-827.99365,-812.0985,221.09192,-35.683533,-867.6155,353.47253,177.61755,6.9888916,721.73,1
389.35327,468.93713,601.60925,-899.9619,-467.07153,911.2272,-285.23718,-982.60785,212.11963,673.7844,0
670.6874,-870.8446,-594.72565,762.26245,353.74707,964.65173,552.0856,-10.341003,262.25757,745.6875,1
288.54517,-992.6224,-335.7887,768.84155,624.65186,-732.4796,482.4048,-354.4701,-908.21576,-851.10583,0
-524.0755,-663.57043,-142.63867,-96.95856,786.8989,-378.0758,-162.38641,-437.06567,985.88074,-582.1875,0
-565.01074,-494.19977,-623.8299,-824.4026,-315.0749,-27.126892,506.85217,-500.74545,317.41455,-477.30493,0
-403.7343,65.45325,522.0071,-869.0805,882.0792,-48.214966,50.57959,448.3954,-208.89795,-442.3711,0
700.4175,-409.35938,261.41028,-555.13416,-809.1449,755.6415,551.3214,630.7267,-20.082703,-46.759644,1
434.20496,132.64209,663.1195,178.20593,-194.93152,895.0366,-745.22534,-529.5946,-585.68787,620.5886,0
-127.13245,479.3274,695.99854,-516.44055,-868.24457,386.53174,-527.5642,220.36389,-107.341125,-661.5682,1
-306.1712,-327.35474,-69.89093,-96.85785,311.2008,500.68445,543.2208,-511.04865,882.74744,-509.94235,1
173.86536,148.31067,-421.76807,642.03345,689.5166,-259.94495,872.98975,-931.7224,-853.24756,-966.09784,0
-587.4427,-396.987,-427.9087,-984.8973,-719.10187,0.859375,-419.95032,-616.55615,219.65051,606.1561,1
-505.9901,-960.3646,222.77344,459.6504,-956.3122,213.43738,-629.5781,-48.992004,683.6975,-188.28632,1
767.83496,330.68774,-889.09186,550.92725,-980.5266,662.2909,-346.0041,487.4182,795.59766,-873.4156,1
-133.20575,670.13586,-262.07208,-19.0354,877.74866,814.323,-797.01733,-66.783325,-169.01184,130.97864,1
-843.853,205.99414,100.22583,745.755,-93.530396,-851.4736,-135.09637,502.271,-688.35205,894.63916,0
108.7041,368.65283,-415.3932,271.24927,133.74878,-847.55817,897.53467,929.07544,279.51074,777.83606,1
-393.80945,497.3833,-306.32922,990.562,-893.2476,-542.8377,-277.153,-970.5018,-910.57544,-617.7916,0
774.3358,-459.49518,267.48157,-784.8325,345.70154,806.7362,537.37463,-674.33026,327.25513,-768.9524,0
964.9807,240.26355,653.1686,929.9282,-4.970642,138.93945,-89.8288,-715.27124,-154.80737,480.60645,0
-391.5202,344.77246,173.2793,449.96643,-522.1842,88.272095,795.4253,310.80945,372.06665,720.8003,0
-514.87195,-794.1726,-850.6472,-572.60925,697.4215,460.62634,239.96191,293.17444,439.44775,-970.3064,1
-477.1819,468.7838,-551.8726,-635.34674,-398.14453,-919.4131,-662.41016,-309.7766,-393.1314,-127.861694,0
443.47412,440.86523,-760.8844,112.06738,-281.83435,441.1942,-59.846252,914.94666,220.48584,305.7976,1
-216.91144,-204.48486,495.3081,489.18652,968.62195,-987.043,453.02283,-565.8157,-346.01093,-939.23236,0
235.72803,-652.8683,-748.927,-480.93726,-3.5217285,-729.1305,300.6941,-589.9825,-480.12482,-668.4632,0
563.2709,183.44983,-823.26587,302.7987,61.75244,508.39038,-167.47949,961.199,-529.0713,-842.191,1
-981.3048,98.90857,467.92273,447.49683,-71.93176,515.2208,-558.1223,-73.57019,609.7086,825.7219,1
-693.44836,314.77014,-884.08765,-491.8592,67.73389,-953.0143,293.18542,246.46606,-731.89294,-798.5975,0
-588.85034,339.99,465.37354,-916.1753,887.7334,711.5217,-504.8251,281.69348,995.9618,879.088,1
428.5315,-383.42267,-372.88446,-851.9813,-145.76422,-903.38,-63.02179,-764.60876,-600.1665,-293.10577,0
16.346924,-443.61072,250.53186,-325.55518,-396.06598,482.20447,-166.42389,-293.87372,-700.7595,21.692505,0
-193.6623,621.1721,-265.0666,-415.92975,19.565369,786.75977,-267.28326,747.5205,-777.0546,-186.33582,1
-406.3676,-711.35333,-61.671326,-919.5813,363.18762,120.30139,146.68018,828.2333,163.65283,240.38733,1
218.01025,-194.75311,500.3291,311.8097,-140.7453,737.51733,825.5405,-926.1643,763.26416,-734.51697,0
583.553,427.69678,112.77881,-591.54346,461.58044,744.34546,126.45654,-893.95996,636.4917,-290.14404,1
-570.2672,934.1792,-566.2211,-145.95856,-808.50964,-295.09845,-995.1908,-199.56946,688.22095,332.61243,1
-619.6705,230.83093,-759.4353,86.149536,572.6482,-424.71765,312.81482,-855.37146,275.8717,518.28,0
974.18054,236.43298,153.02795,554.7294,-108.699646,64.54028,700.8563,34.16687,-445.2932,207.69214,0
-752.494,-600.6334,-462.3598,-764.24335,-234.67102,-344.47693,-756.182,888.94946,870.4127,498.78308,1
821.4652,-655.58685,-367.55298,987.97864,-295.88318,-170.01788,-367.02374,160.98572,-415.59406,-856.2126,1
87.03821,-422.7807,535.2533,-0.31555176,782.64526,410.34485,-536.4219,-457.68597,-905.483,420.3722,0
-885.14606,-138.06274,392.92603,901.8718,-557.46655,888.01013,-204.52972,535.12964,-685.42676,-348.20618,1
-600.956,-40.357117,-750.0108,582.125,881.223,-155.57477,-838.42126,-765.2045,674.7433,247.18079,1
926.64795,654.82495,-204.30145,134.47388,15.784119,-567.77,845.536,-922.3935,-619.57886,-564.27136,0
708.8865,343.9895,333.14136,-804.8554,-966.28534,-128.62549,-749.6311,-47.898926,-292.7721,942.39014,0
-414.69464,-490.07303,-769.5602,-230.5968,-100.33307,187.52307,146.23218,654.8071,405.98254,-581.735,1
-509.78497,909.4138,857.9154,833.8467,-389.36115,-708.29333,-465.72296,34.299927,-356.93774,-626.7111,0
533.1002,669.2479,427.4353,940.93896,625.34656,941.78406,-280.28998,313.26514,-486.47852,195.19238,1
177.04272,280.02673,498.6797,-145.94452,-214.89343,264.7704,279.9983,665.12317,-852.0151,-733.4951,0
894.308,919.64355,375.57104,153.7196,-351.33405,137.68604,180.34985,-35.874695,307.26587,-443.6845,1
-765.1059,-993.9194,764.6764,687.30164,843.3578,-237.2627,970.609,196.3794,544.70264,867.5239,0
-32.886597,-595.0989,392.34973,-250.34143,557.30554,-173.94684,-655.6021,-59.03369,345.4369,321.6328,0
450.50513,-509.6532,671.3114,701.71423,335.9828,-550.17535,307.7682,888.3572,860.605,-23.813904,1
698.1428,125.84155,769.0885,234.78796,-18.671753,-856.26086,652.15173,997.2002,85.25879,-334.53815,0
-398.48535,-408.07556,765.34155,203.75232,569.156,-302.49506,622.5652,695.9144,-369.40674,-640.0676,0
-143.28137,-794.5942,103.90808,-428.68823,793.3533,-347.2556,-209.30798,764.3506,68.82971,337.5088,0
482.03943,-342.70312,765.9863,874.5399,-687.8331,26.537842,-236.31934,91.28186,-455.80536,189.14575,0
-903.3561,-580.4773,-62.923157,-754.7632,217.80603,-636.3689,969.6188,-539.9122,713.4404,738.7069,0
886.9756,-441.46814,242.18945,-454.1053,786.97876,-840.7674,252.2268,588.43787,-221.9112,94.01672,0
376.5249,230.87634,617.7273,-62.480103,-685.6106,-934.8772,-820.8067,714.98096,-521.86743,670.9768,0
-402.6764,-538.90295,716.9592,-855.0333,-992.4921,-929.56946,-974.1617,-379.76306,-580.37646,-290.0644,0
-694.6577,611.52527,-542.0901,956.75354,959.1334,693.1044,-550.24963,779.4989,-601.0149,753.8884,1
-339.2107,-501.1565,-627.0757,872.7361,-649.2401,943.27527,-559.7124,-281.69458,-236.14703,-841.5054,1
888.18567,301.64966,-830.58777,-766.01385,917.074,896.06506,633.1914,-922.1222,-981.1708,-12.464172,0
-673.63763,-698.71423,-871.06213,-769.55615,-131.07904,765.9142,355.10144,557.0447,-543.9183,-196.23944,1
