%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 20
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute class {0, 1}
@data
-935.8344,971.26794,725.8994,69.52161,-349.58167,276.47192,-266.76312,-25.657104,-618.6233,-109.461975,123.21362,-725.98413,674.07385,-419.26117,124.40613,761.4209,687.53674,-226.17725,308.55286,-58.783142,0
748.2781,-632.51825,-973.6408,323.00366,501.20105,765.78125,-295.87958,-203.24799,309.1704,-388.48492,-556.637,-447.27466,715.5205,-754.9144,-187.02954,-29.00238,-112.714294,-211.34637,-16.97638,-818.9275,0
455.4043,595.7378,-177.59216,-791.5503,-170.75201,464.22913,421.87988,-84.736084,-396.91754,549.5304,-898.97296,-416.9867,-212.18329,864.84705,971.6581,-551.75793,-58.388428,-779.6336,-932.2675,587.9702,1
-107.121704,889.1012,-307.22375,-342.34534,-718.35474,-774.1174,-88.49725,935.7239,120.283936,874.57434,649.32263,-607.2339,53.09485,-557.2823,-501.80682,-846.16223,285.27808,-920.5381,-225.47919,-314.7453,0
-744.68115,261.7704,634.5996,312.61462,-959.15533,275.53748,-874.66846,264.69385,216.51648,372.3888,932.74023,338.2473,423.53918,389.58093,288.05676,-508.3628,263.8883,-260.44672,-999.07916,-799.3981,0
-701.63245,-892.66895,-88.49402,247.36768,906.12537,-61.886597,-811.8557,764.69946,-445.72314,854.0244,844.28955,819.3745,-370.20947,-491.85474,-391.5728,-405.0456,-598.1826,-934.4153,852.79956,321.62122,0
911.15295,495.4879,671.5867,-498.76447,624.5408,-835.47736,-603.5574,688.6637,545.0403,841.5232,-152.94122,-884.1898,-864.30334,154.61182,-563.3147,-217.31348,-107.73053,-213.73834,887.31226,290.23474,1
691.78796,-751.6,-243.52399,652.51416,-852.781,-51.203125,237.41919,-398.74567,114.55054,441.62122,-233.39471,483.66333,-772.89484,249.18896,-142.65497,-245.22632,872.91797,448.568,-724.433,-721.5016,1
384.52588,335.84338,183.52185,176.96094,376.53333,-87.5094,199.48303,805.55054,144.83203,-317.55676,-543.7346,581.5493,832.3721,305.0802,-311.34595,857.0653,-330.10797,-981.49805,139.59949,-197.60388,0
16.037842,-570.8962,647.29846,353.84033,149.80908,257.59448,-339.94928,680.36365,809.2931,938.25,123.04248,-663.58496,-675.8436,-412.66693,-809.0249,293.58423,855.3877,-211.75104,542.72424,381.67566,1
734.29004,885.14844,708.97864,-679.8293,183.74866,33.330566,-728.9271,483.93738,808.3047,-876.06146,-951.0033,822.4365,-844.4088,-117.9198,468.82654,939.5681,-619.8071,-68.351074,184.59167,-758.3131,1
-417.9829,-573.24194,-273.148,-725.7878,-255.22937,-31.154724,-539.96655,892.6428,366.1587,960.1416,452.82654,-248.31854,849.93286,-711.6576,0.72528076,-253.43689,-479.06445,293.95618,-512.9533,-496.42764,1
727.7998,-659.0491,28.535156,792.1239,913.9818,-7.0462646,-76.07471,-181.3258,766.3174,791.4048,308.59863,-236.88031,591.31055,-61.295593,-384.2608,631.2291,922.8755,-191.46777,-545.8468,522.0487,1
31.274902,-862.83777,335.19104,747.10754,481.50342,-6.2684937,-684.03296,-111.35632,180.39075,-815.9324,-926.6539,846.9606,-544.79175,-388.1842,-817.0746,202.41248,622.5803,302.2495,-550.4912,805.41345,0
235.01733,288.28857,20.336975,408.24878,733.4033,-635.1107,-290.40088,-634.6388,-412.71362,-162.88861,472.52185,954.178,170.83447,-181.19128,289.5929,706.4281,-399.16217,383.02832,856.2446,290.29773,0
554.1516,-78.15393,420.5885,946.65625,685.4901,-557.4923,-128.44531,-742.021,682.4977,208.38,-247.9389,116.48389,223.54102,127.36548,-743.4042,158.38708,144.67627,-402.93365,-530.1311,-355.92426,0
975.76794,-864.8694,112.9491,-210.61322,671.7462,54.849365,-114.427795,-108.93164,-156.49274,-309.78265,-871.93115,239.89465,-916.02277,231.30945,-26.371704,777.7937,88.37512,-900.03564,-578.6222,-269.26172,1
183.7262,977.4103,833.02563,-962.9581,611.192,-910.39435,-759.4201,291.08923,445.80078,162.70874,-450.0816,135.42749,391.67505,-419.7658,234.75732,-440.47266,-143.12946,705.08777,437.8241,-598.5801,1
690.45764,-926.179,-469.1892,498.80322,-244.51294,227.0774,-868.05164,-600.8981,115.00293,-690.6472,339.8075,-686.6416,-975.72107,-747.1756,-485.8028,-913.2822,150.969,354.1499,319.79932,358.66724,0
-514.1195,-640.2252,-54.559265,799.0742,-739.40735,794.4281,-578.3275,-668.5374,-145.84076,-800.8706,-218.41016,-407.14368,149.65063,189.1648,-555.40765,529.9076,92.30322,799.1377,-349.9502,-6.078491,0
-695.43555,-548.66547,27.605347,472.77637,529.3319,-934.7099,-536.8888,-314.36786,401.2069,-679.42487,303.9607,666.7062,586.59106,-108.52728,644.8429,177.29236,-313.02283,-408.654,-55.285645,810.58276,0
465.797,796.146,-451.9527,991.74866,-62.295776,260.64307,-181.82257,226.1228,-349.8095,497.61133,-462.1568,411.219,90.94153,259.33167,991.7722,-196.28546,570.3634,342.42505,-281.56458,320.4109,1
157.2168,-68.84021,-697.14233,-747.42017,286.3208,-998.9726,779.6365,-814.007,-489.20322,-76.48541,-774.91254,944.32056,-462.65887,344.64258,939.7014,-288.51862,-838.4668,-346.0149,-743.138,138.91003,0
-988.80365,917.51807,-538.9611,206.60327,-890.65125,-983.2079,-441.56122,-117.805176,-815.70465,-81.43744,-284.6402,-789.7993,382.92737,-506.85022,-935.7386,-636.03394,584.3124,-893.55444,274.82837,-594.2632,0
-135.82806,-670.38055,-202.92853,-974.3332,-173.13678,542.2219,-994.2248,-631.5322,499.99023,-51.480103,610.3651,206.79297,-722.2072,583.5427,-358.46234,183.34119,2.9728394,-745.54474,-914.2435,-380.9444,1
692.63367,-955.48346,810.9877,472.68518,-357.4748,1.0238647,811.81116,-562.6372,-315.19824,935.281,-0.6890259,-127.249695,-771.98376,-118.22974,-229.08795,296.68604,374.08887,695.3506,-582.4002,-501.83456,0
885.50574,509.44238,60.71924,983.87256,67.01599,-665.19995,-742.17847,433.37256,729.61414,947.6177,-323.21216,-886.53314,320.609,-602.6522,309.72607,-209.89972,32.095215,-41.240356,-417.0946,-423.39673,1
-758.8395,-840.5991,416.25342,369.94104,-11.323181,-367.2331,-204.28864,52.03235,369.53882,-20.875,-255.99438,471.0923,685.7294,-439.92114,710.161,-631.6568,4.6073,-790.39923,345.34436,878.32666,0
-631.6731,-786.6011,392.39722,-993.55444,-683.6828,-409.87067,-11.323486,575.24976,-388.73846,702.09875,-933.4082,531.3721,100.03528,529.751,733.4918,-782.0865,-505.42474,563.365,522.3186,242.46472,1
-476.33075,-802.9636,-773.2871,908.84216,-614.83,-245.8471,669.0217,831.00854,-280.84607,-169.78314,196.92188,310.5371,426.05994,-491.99307,-35.858704,334.37183,569.8601,181.71216,-876.9748,637.5209,0
-665.172,-779.1875,941.458,-824.27966,545.4888,511.1211,553.9198,-434.01526,-387.15216,-970.4589,566.2206,578.36316,936.0127,-959.2634,-944.278,-399.9001,-233.16345,248.05042,-356.38147,143.79626,0
-663.77057,287.6477,263.1234,-65.941895,-355.7024,-675.99646,7.1601562,882.504,732.4861,-813.50946,11.43457,-651.0996,484.41882,-519.03186,713.5227,486.58167,-956.85956,416.91125,25.879395,183.19958,0
785.9866,709.7589,970.4331,133.24353,464.31848,849.8041,-855.2957,-83.34247,593.87866,-726.91425,24.144165,608.2749,472.5343,-473.6145,-447.33844,-594.32043,-694.30054,387.57056,733.06726,38.49463,0
835.73083,84.16821,1.4326782,-690.0105,600.1194,247.19373,54.125732,22.287842,-515.6929,-956.10297,493.55176,749.3469,588.4795,52.234497,168.39038,-552.7262,593.6937,-128.49103,-593.6072,729.42957,0
-208.77277,-792.2328,472.5581,-215.83179,730.03687,-770.8197,532.7833,-624.05725,40.742065,-644.2252,-837.15955,145.90588,-589.4426,329.52344,14.804932,516.0199,-87.88379,-595.0562,-362.18085,901.0841,0
930.1437,806.995,-352.65283,-354.02515,783.4514,222.20203,-553.1637,-869.2106,805.74304,-979.4209,-472.02716,-175.53107,127.23535,150.0625,10.477417,-282.12836,690.1134,-798.19336,-470.33972,530.1565,1
-865.6411,-986.1657,-160.28741,357.7256,106.49768,362.17505,-427.01593,-977.1303,272.33862,782.76587,480.25732,-720.3551,-144.21674,374.0288,-825.70355,247.40637,879.3047,-450.8202,908.71533,967.8092,1
447.71045,-861.03436,-753.52783,-181.01764,-604.68176,-10.335449,607.0668,-329.0321,-592.3104,-742.1715,-371.2201,-870.588,-667.4188,-27.616577,42.06201,989.8823,-189.20758,-883.65247,322.44116,113.078125,0
586.09863,-525.4353,-223.91223,331.58972,894.4785,-199.50592,908.44104,-288.245,186.3595,474.23486,-63.93744,-480.44952,101.61865,-244.39166,-875.8475,577.34595,-904.4053,980.2572,266.92932,-651.258,0
405.37988,-396.635,75.33545,-948.4009,149.17822,864.7389,-503.6965,374.76123,-732.46783,30.637573,60.075806,-38.13788,743.73157,-338.13068,-763.1577,725.99854,81.74182,164.32483,-518.7759,271.94067,1
373.49487,997.24976,152.89478,227.94519,-546.589,346.20154,-176.10052,127.12134,-383.47278,811.7803,617.9977,628.69763,167.62952,-278.14362,174.61731,332.42163,-327.7011,-955.83466,589.7783,214.71973,1
196.79773,-442.2212,-741.39307,-196.86853,52.237183,936.09753,-71.17328,-394.07275,599.48584,-299.34113,-528.1196,-973.29486,524.78894,624.18726,888.10046,19.155151,-337.909,92.95972,-115.38684,75.07031,1
-83.43744,182.69629,999.42395,-210.92786,-865.14575,-241.17108,-307.5974,206.41321,871.1111,-218.85956,-916.3547,-564.3968,913.80054,174.40771,91.96399,595.5044,166.91968,-879.17786,-388.98767,66.92383,1
-979.83545,436.60278,-942.17236,231.62744,696.1599,814.35693,-861.66846,407.088,228.86353,144.38293,-3.4007568,-476.8286,-294.22723,872.255,-950.529,237.35278,-802.4188,406.66162,-244.65295,647.95215,0
402.443,-39.378723,-674.2285,540.26025,448.02405,-109.170654,-39.323364,188.32349,523.0288,-405.96362,572.9259,-864.45654,50.913574,-674.0013,165.05676,90.13977,-27.99353,-72.32031,30.8927,-903.0872,0
366.27527,375.02283,-223.04065,-515.365,127.49536,312.75928,-206.5976,-261.20837,-309.41052,-710.6494,251.37488,412.27856,-82.57593,279.30957,-36.377686,462.05908,-837.63635,260.78296,-482.7342,987.671,0
267.4004,-889.58044,-27.45935,247.86438,-222.3092,-115.8111,-881.47723,44.543213,-978.1516,671.9541,-213.36694,88.57495,867.3556,645.2473,-955.0183,-200.08063,939.9745,661.8313,-768.6264,144.92188,1
-112.94891,-152.72418,-269.93097,-423.4917,-131.8753,-57.082703,157.15283,-81.59796,-127.732605,891.2075,-808.3654,122.384766,690.09656,123.602905,674.16675,228.00342,-590.583,322.78186,-207.46497,567.0231,1
-843.0328,50.122314,-817.1638,280.31323,474.7567,561.00793,-402.4685,552.7456,198.00073,374.6775,426.32214,-377.92688,-7.3290405,721.96594,-196.93689,580.6498,-185.80237,-136.56769,291.698,-735.75793,0
-535.1229,452.00757,216.45837,110.073364,156.04712,-391.5653,586.34204,766.6316,-477.88324,184.41797,-738.85187,-549.3357,-112.953064,-192.4657,-483.88922,572.1737,749.8948,-266.39648,-515.55786,-13.885986,0
434.55286,276.35474,91.85852,-620.11316,639.8281,-359.13568,44.430664,-231.38098,-770.4815,356.38416,-809.13684,845.59827,-981.8318,185.81824,152.57568,23.132446,-463.31073,383.24634,499.7224,399.49,0
803.0586,-522.46484,-51.447327,600.468,976.8146,-620.78467,-934.7183,-530.473,-557.9099,539.44714,-216.09485,918.3192,-657.56256,134.03552,-319.84308,899.8324,881.71594,-197.90533,-608.9236,-570.7444,1
808.8257,-661.8905,-170.58508,-146.9289,420.0913,-82.22833,914.37915,-845.24023,141.60913,932.1178,424.97278,985.90515,-705.1038,311.13403,279.46533,-675.6337,-997.319,-662.8699,54.28003,-813.41736,0
357.70813,-620.1685,-122.13867,-341.03394,955.9298,-270.72656,969.8457,-336.27765,686.48315,759.2263,43.127075,337.33813,274.36243,-976.9821,-453.8282,-324.64172,-512.2883,565.2622,-704.7948,-815.029,0
150.182,-272.85657,430.65735,687.3047,139.80835,-970.45575,-170.47992,124.23779,409.38098,-662.5507,115.03418,249.9054,-270.7002,440.69385,-772.6089,-575.015,-667.5853,430.26978,153.8977,-617.7717,0
-68.625854,-193.95966,-135.6784,794.59937,682.5156,-879.14276,756.89465,-247.22943,-413.64886,-852.2879,-7.274048,846.6155,-456.78772,50.697144,-18.869202,-554.26685,-176.3601,847.1896,975.6587,986.9241,0
-933.3856,567.8146,250.36047,601.9308,-915.25757,-47.61743,-351.8946,256.64807,734.02734,-735.8621,427.52173,723.39636,-103.13037,-138.70532,-717.59827,170.74329,-769.5419,533.9795,167.17773,-69.25311,0
-251.27228,296.33704,-865.66125,-908.6085,-465.4245,-682.3015,-225.57196,962.3672,920.0427,983.35376,-953.4793,175.2445,325.68665,694.6045,-703.1469,-795.5198,616.38025,949.42224,85.53589,-566.416,1
309.2932,-510.8303,-923.9481,541.1631,-739.17267,-146.50977,689.50305,944.45886,562.7881,-445.39343,485.33826,-686.62933,-705.9033,263.91187,302.55725,755.8624,502.85767,897.8782,80.15564,-823.9685,0
-665.38416,296.94604,972.8352,-480.98785,-423.8506,-689.79956,887.77563,142.27771,-949.83545,530.27954,-109.47418,390.79443,-725.2307,-332.899,-937.16046,-396.12952,592.6229,-394.36383,342.54553,-755.56287,0
578.17065,562.0952,635.30835,-383.11536,947.391,-565.46387,-939.5979,727.47205,422.9967,438.04333,-422.61786,-758.28534,49.046143,-578.73315,437.81055,206.04956,-697.5591,-119.74841,915.9513,-773.53577,1
14.795288,-382.87164,594.621,134.66907,596.68445,-764.6228,-882.85693,822.7821,-652.7102,-779.98444,763.62354,-109.61395,735.97754,-779.7966,469.52515,-976.7927,458.3623,-666.6,-23.208557,610.55994,0
-202.07727,684.344,692.52856,-990.91565,-634.7507,-601.22644,-472.47485,-926.7957,640.52673,190.94092,-503.3466,-901.88586,910.8607,-784.3838,185.45935,-840.9984,-827.4199,579.4187,322.01892,-19.401245,1
-640.33936,962.9512,-359.60272,-65.95361,862.92834,174.35583,-18.179016,533.44775,720.72107,136.54944,151.93164,-107.622375,-909.8014,804.5375,-562.74084,-998.99677,-350.48993,815.8457,881.3185,-602.63574,0
-565.459,-703.74927,-569.5038,831.75037,279.97864,-825.3709,-117.83679,-138.99487,512.9509,-395.11334,-797.7881,959.97375,838.5077,-350.4289,-773.51697,700.2074,459.73145,-751.0909,-979.6854,821.422,0
391.27747,680.6522,-757.29236,-390.89612,653.66077,210.25513,-253.6278,892.0443,576.6229,-562.4489,342.18127,186.47375,793.4258,965.22864,-833.67444,38.86084,-326.0631,-553.9422,-589.27167,-542.672,0
-77.114746,809.949,-687.9539,-527.9712,860.683,-471.4259,241.84387,327.7223,507.7235,144.4176,-499.69852,-412.83203,-990.91815,972.7632,-11.926025,511.86023,-834.9402,879.2677,315.6903,487.0067,0
874.03296,342.41113,107.146484,-29.45111,147.57312,-370.7473,264.10925,-528.5872,23.833862,-155.43707,779.4153,-599.931,183.70605,857.54504,-676.6847,-715.1304,365.25964,-333.00433,273.17993,810.5239,0
-224.48877,-365.1004,117.14453,-589.5382,614.5658,-799.9097,-765.555,-267.27295,555.7012,177.75012,-60.04895,-800.56836,565.97644,557.1665,377.67957,-907.3068,805.46423,829.2971,-642.1719,125.36963,1
509.219,307.34094,554.14,-707.2063,-265.38892,647.65234,-386.82605,952.1013,-352.32806,-165.02698,674.3196,-461.35956,-374.3886,-734.89813,-440.83508,104.33276,-131.31775,-760.24023,-538.91406,-49.241333,0
-556.9147,182.54846,-649.302,30.11731,-282.37915,191.54272,-489.93082,500.11328,10.311462,163.19788,618.36597,844.2058,-72.76605,-346.11053,633.8645,-693.4507,-645.6858,-110.448364,-647.9728,-958.65546,0
353.85632,890.5115,-33.389954,-660.78906,-678.9084,-452.23376,220.53235,-431.42035,672.04626,668.58215,805.5033,-942.0006,-937.45087,-496.55563,-445.82904,45.63513,-320.79346,73.01611,665.81836,-964.86536,0
-503.30185,732.9188,716.4011,422.42297,561.75256,845.7733,-474.01263,-904.119,-657.31494,174.09229,91.42212,-137.24963,-25.608032,-335.75024,-260.69263,-982.4991,-167.78906,660.89465,414.15564,-856.7144,0
-715.9241,-727.18207,-411.16486,325.49866,-301.09424,-394.5783,669.1968,-643.1548,830.18665,-118.4209,962.03406,-773.7832,547.21924,-908.1831,285.29614,209.06482,552.522,746.3898,121.73425,-785.15326,0
-797.6092,545.9585,-148.06232,-302.48358,838.64087,344.22522,-950.0325,397.9181,143.06067,-354.98492,-915.426,-537.6659,-57.867676,57.942505,-658.7576,-930.6725,-381.91406,-369.06873,-734.9204,597.41174,0
823.3677,784.5056,-878.18085,-421.0304,-450.8777,-308.09253,-116.01129,-788.76624,764.30273,380.73413,-28.451294,-966.9662,-179.46436,-424.06543,-288.92365,-473.59735,-391.11035,360.6399,-675.1629,-134.97186,0
58.20459,100.44714,-979.15314,806.9249,980.661,758.4127,327.29895,-183.40692,498.77795,-277.84296,199.49219,902.319,-670.9494,571.1173,-375.33832,-632.83185,50.947754,-168.86957,459.88306,-302.39435,0
156.01025,-304.8341,60.482788,-848.4262,150.30225,-66.82965,891.1538,258.24646,-725.5114,770.6266,-240.75616,404.5697,-490.6798,384.5675,569.44507,-40.910706,-549.6679,-152.56818,-428.61725,-28.544983,0
-635.931,843.2816,956.3661,386.38647,-720.82886,-712.4512,-643.17365,-76.23102,-680.8301,-899.38416,311.73938,-698.05414,-350.14545,817.1737,83.5874,319.15833,392.59216,-542.5526,347.18982,458.47852,0
-354.00623,-856.9869,-782.0129,144.47107,361.8385,309.07568,-152.85895,-444.7945,237.18079,-953.28455,-616.9343,-18.858765,-986.9152,-897.2484,483.78198,-877.21484,611.4404,-628.4866,761.745,431.9254,0
-605.16296,-668.0509,552.56494,-373.37518,500.48132,-184.85858,221.30371,848.0548,-322.33398,731.4441,854.79895,577.6389,349.30676,943.0895,635.72876,-604.13556,721.5852,337.2599,-546.1001,-60.484985,1
-318.2516,336.25708,382.505,1.9625244,952.63135,575.5437,531.8611,621.5525,513.4857,287.06885,-509.59296,216.00317,650.2124,-955.56274,-927.4949,-653.86646,-835.8873,958.11365,-585.14734,530.1222,0
246.78491,-846.9983,-401.9187,-320.10852,319.81555,-582.62756,-82.6167,194.10278,-258.57843,-718.7382,-314.2304,-482.36255,-301.77722,-535.9061,-974.16644,-934.67035,828.8347,625.4298,-509.34494,-191.89148,0
166.99072,-340.6176,551.75024,-467.40393,-154.58484,392.37366,-998.2665,-189.40051,667.68726,-524.4387,141.62622,-947.17377,133.85034,-492.6105,-742.48694,671.54114,-203.4649,-21.628296,-661.4906,339.77502,1
927.8844,499.34338,247.7721,-389.91327,393.57886,-43.928345,-369.44965,743.76746,358.78235,-272.7566,728.037,-498.22885,-8.162964,909.4973,963.0513,861.54175,685.0602,612.3048,-326.6573,-850.6981,1
478.00146,817.147,-309.42157,915.25525,347.04517,-960.4292,-402.16296,29.547852,816.24817,-910.645,-554.3004,-60.278748,-52.173035,593.1516,466.79346,-194.2135,-813.2804,-374.38837,900.9114,-683.0681,0
-237.8374,-210.8559,-572.40784,-605.7279,-609.75635,-610.9024,900.3164,696.93713,874.8992,-29.705078,86.234985,874.1876,870.84985,412.49146,-62.38507,844.1362,550.47437,-973.53143,-444.04688,30.043701,1
207.64551,-350.88556,-543.0287,448.04895,935.0598,604.9845,4.4745483,-184.41425,427.61584,-416.52496,953.32007,437.62427,692.907,974.8843,-73.492004,-471.72803,990.9083,-984.72546,-651.3281,-161.84619,0
-321.53845,209.1919,868.0126,983.3865,-199.83472,-69.06201,-379.0155,-290.15045,-754.1946,849.2306,-171.19055,-523.1526,-914.53284,876.73157,162.1576,207.14844,-703.00903,-284.94342,70.10193,-174.22577,0
-483.5517,-252.47083,841.718,297.80823,-329.1709,-973.9261,-446.5345,275.8767,-606.8518,-594.7085,252.75513,180.85474,-26.305603,-504.1065,737.86914,-435.2724,267.1604,41.319336,-883.3306,942.4452,0
453.9088,565.4961,-38.707703,929.9806,844.64233,696.343,-676.7025,488.70813,-978.73303,-561.23535,-866.50134,-648.4013,-477.25336,852.51294,582.9758,-705.376,13.266541,-915.5529,966.52954,817.1527,0
411.03992,-488.6499,-832.8954,8.008118,809.60364,-131.38806,-530.5205,899.2539,189.46777,-328.27783,-286.22418,-552.3417,896.4988,-18.340149,-65.88245,434.18298,-345.56964,621.90674,-424.97314,34.730835,1
482.41333,323.95312,-862.0858,590.7777,304.531,959.80286,-317.7168,196.40564,266.72083,14.126648,991.03906,118.64209,817.5609,-244.64465,406.55115,-219.09521,462.89453,-815.8597,-646.1095,64.73877,0
770.2805,-230.74634,-610.0752,-977.0751,-322.2256,225.13928,251.72058,-252.57141,-547.4385,-858.0334,824.969,98.54883,748.4751,-851.8197,212.91553,277.0182,127.45264,467.17773,158.54004,808.69507,1
-861.50183,-776.10956,-42.501465,411.87915,588.7294,663.6819,696.6079,430.1726,-5.3878174,-434.8819,-837.5879,39.20105,-632.5072,-440.19366,-913.3573,273.39734,466.05957,-183.36084,530.1471,-930.5593,0
-560.62244,-395.58105,-845.87506,-14.160522,387.65723,615.9829,-112.721985,33.53003,-216.06573,-381.4146,69.74658,-859.7413,928.35034,-10.563049,-460.53186,-828.09467,-352.25452,1.9390869,-676.1381,146.79236,0
-693.21796,347.29626,609.50745,-695.57904,862.84094,-692.17566,-515.24817,-972.04034,175.44373,-757.58215,584.9442,270.2079,71.972046,601.2777,217.26453,-904.3585,774.9663,-443.85712,801.87524,-773.45764,0
-787.68933,513.9077,-461.60516,-930.8974,-539.885,-724.34955,-908.5459,-404.21466,-890.8685,409.73682,786.3634,-326.88562,-300.9491,-473.1963,-684.3165,-50.544373,-468.9566,-423.93134,279.76086,-744.7561,0
147.42297,26.552368,19.050476,618.4995,-441.66882,853.4403,-856.6831,-538.6303,-101.15021,-381.0478,922.57043,318.81934,615.9695,-381.274,-723.14166,508.48828,513.3563,58.867065,486.79993,-418.87787,0
-977.1273,-464.54858,-55.9823,93.872314,925.3274,-292.58777,270.3822,274.15466,-591.05774,985.3827,-42.743896,479.64514,-167.45996,303.20422,310.68665,-989.61835,851.4745,595.453,935.76086,791.8314,0
667.83716,473.479,253.10669,723.1749,82.49182,774.0874,-387.2168,72.948364,755.006,149.1405,-544.42346,-795.4266,618.5581,670.9906,-331.0249,-872.7995,750.4225,547.80237,-205.12958,-107.323975,1
-835.3572,474.4585,68.29126,-302.66248,972.02527,888.88525,-598.7536,697.73206,-856.4044,-539.72314,-626.984,12.241272,-282.8191,-495.16727,47.99756,-844.0102,-297.2071,706.27,14.478943,244.30225,0
-828.99664,-487.49292,-577.52686,700.3662,-950.47925,-113.440186,996.02185,-84.35156,-993.30994,-291.1709,5.1313477,-662.99884,-533.3449,59.60132,4.7788696,-207.71063,279.43726,-145.27686,783.18726,516.7565,0
150.66785,300.78748,-225.24585,160.45117,853.0338,94.49634,274.88037,452.27942,622.3036,-401.2732,-912.07947,616.50354,-845.7427,890.8683,72.68298,651.89844,171.40442,-97.73895,-919.9052,-888.55853,0
-0.09490967,790.95886,-755.9209,167.49573,154.68188,136.1742,-950.182,404.8297,614.1749,-961.3092,-188.9497,696.2742,319.71765,830.678,197.82556,-458.79785,100.51953,-970.0261,278.39685,-415.088,0
703.76086,418.05225,173.70251,687.3816,900.32007,-322.4784,870.15186,872.7549,-259.8319,894.1531,996.1968,766.3093,947.4824,-589.93304,-559.5663,-286.4521,174.047,-991.14685,-426.2486,676.44495,0
-629.4807,220.04102,535.29895,214.76978,888.6664,-350.52753,551.8198,-614.1992,-906.32117,-326.2254,582.1599,-766.3672,-755.80396,581.26794,-286.4751,689.673,188.68542,-701.7117,683.3269,-831.1904,0
-969.6626,209.0387,660.2262,921.12976,328.65186,258.7307,990.24023,-713.0497,-365.5915,523.9133,-1.4436035,403.3225,-804.2722,-259.47058,-865.0481,-376.94775,526.4463,-100.62024,760.4896,-67.31976,0
194.04541,-49.684326,-304.5782,-6.25531,-337.11328,900.6211,283.00537,82.05017,-680.47424,149.68689,171.18921,-837.4493,910.3877,771.2195,-726.09094,-387.153,-461.89197,635.86755,-554.01685,-303.80988,0
91.35498,761.2904,-709.62744,-214.72656,-476.036,83.332886,-786.1662,550.9835,-247.26398,961.11096,356.7566,-144.32465,109.260254,160.4563,-654.7532,-71.57715,-740.35815,-195.69751,948.2782,-449.90808,1
297.03088,-164.75592,670.0043,-561.03204,-684.6394,-95.36749,-932.9145,803.06555,-811.27655,284.21973,-846.8462,-886.8651,509.3258,390.49695,-362.69824,-449.2273,677.97925,-181.48053,-59.251404,-701.06494,1
-5.399231,401.14563,-54.397766,867.5386,262.2124,741.26306,251.901,-15.269043,896.44214,908.7125,-646.11487,-765.202,-176.45099,550.2605,593.7124,586.5681,-446.49475,530.11584,10.600586,231.56494,1
730.6891,400.11975,275.641,-260.95203,193.2533,-507.1123,-212.70184,435.47424,113.25342,237.81409,-300.12946,-871.197,-856.86676,418.99658,-833.042,823.4557,-339.8202,525.7759,404.24365,-90.363525,1
-820.9189,-909.2734,310.6659,-538.89453,793.7272,966.5768,334.31958,738.39087,-887.08185,862.6741,-970.80493,-230.18408,570.6549,-856.74365,321.1217,970.60486,220.20215,883.9252,886.0593,-839.27295,1
-837.8639,489.36377,241.13477,-944.97577,-389.90588,794.47656,-841.40356,-675.43884,263.96973,-497.22635,-164.88281,666.0265,-861.1948,-940.03876,883.6482,-33.59601,288.65186,617.33813,-337.71228,-386.97577,1
968.1843,608.744,-285.60425,274.4956,690.87036,-353.56024,166.45166,-934.09186,-628.98914,-64.553955,814.9164,912.09045,277.98608,-787.4959,-669.37225,-864.4082,884.55286,334.9629,-480.97852,-178.54639,0
857.0593,76.53955,-103.26178,-651.2772,-586.04517,431.03906,-20.060425,-370.94818,69.989624,781.76135,-373.07465,-944.37976,-612.98224,-336.53967,537.4065,941.0033,-231.67426,525.36743,583.05615,-689.4969,1
561.9321,897.92554,-971.27454,317.84998,779.31287,672.5238,-99.02203,263.07068,589.52795,822.6637,-229.64075,217.71228,-585.2634,826.6266,-963.91187,600.4984,-68.39514,-704.14496,436.61707,696.89075,1
-425.87177,-130.10089,956.7787,78.910645,236.90186,-692.07916,-438.00165,-843.02356,793.8917,888.3898,-737.6798,683.3939,-223.72717,-277.2558,-106.242615,927.5331,-906.08307,-604.56866,-298.2533,455.6134,1
38.628174,-538.1166,-678.75134,-26.588562,-26.759644,767.624,-929.6964,528.0925,89.2052,295.8413,-391.38196,-484.2378,-593.6837,-692.5935,960.0216,404.2223,-208.26965,-93.54718,-342.5993,855.8058,1
-808.5393,-153.724,340.97974,-976.94116,-503.9641,-615.547,525.58875,-809.57574,-496.96927,-697.28015,-550.1815,-352.02478,292.69238,-173.71167,-70.26807,-291.3628,-1.0983276,108.922,-37.93274,-881.7737,0
-563.7787,-805.7662,456.6311,-241.97675,-665.1953,-79.693665,924.8469,502.49316,38.447998,-896.12195,211.19116,-629.8489,-562.9127,521.979,426.51172,693.46594,633.55994,-296.96124,-873.00726,934.0814,0
